Day,Hour,Minute,DHI,DNI,WS,RH,T,TARGET
384.0,0.0,0.0,0.0,0.0,4.1,56.99,-2.0,0.0
385.0,0.0,0.0,0.0,0.0,3.4,61.47,-4.0,0.0
386.0,0.0,0.0,0.0,0.0,1.8,62.27,-5.0,0.0
387.0,0.0,0.0,0.0,0.0,3.0,58.98,0.0,0.0
388.0,0.0,0.0,0.0,0.0,2.6,52.93,0.0,0.0
389.0,0.0,0.0,0.0,0.0,2.3,70.83,-3.0,0.0
390.0,0.0,0.0,0.0,0.0,1.8,68.21,-7.0,0.0
391.0,0.0,0.0,0.0,0.0,2.5,59.21,-3.0,0.0
392.0,0.0,0.0,0.0,0.0,2.3,74.85,-1.0,0.0
393.0,0.0,0.0,0.0,0.0,3.9,56.81,0.0,0.0
394.0,0.0,0.0,0.0,0.0,2.4,63.34,1.0,0.0
395.0,0.0,0.0,0.0,0.0,1.4,92.9,-3.0,0.0
396.0,0.0,0.0,0.0,0.0,3.9,82.08,-5.0,0.0
397.0,0.0,0.0,0.0,0.0,4.8,87.49,-8.0,0.0
398.0,0.0,0.0,0.0,0.0,1.8,71.76,-13.0,0.0
399.0,0.0,0.0,0.0,0.0,4.8,60.67,-14.0,0.0
400.0,0.0,0.0,0.0,0.0,2.4,76.1,-8.0,0.0
401.0,0.0,0.0,0.0,0.0,5.2,66.65,-7.0,0.0
402.0,0.0,0.0,0.0,0.0,2.6,68.81,-2.0,0.0
403.0,0.0,0.0,0.0,0.0,1.5,74.16,-6.0,0.0
404.0,0.0,0.0,0.0,0.0,2.5,65.44,-2.0,0.0
405.0,0.0,0.0,0.0,0.0,3.3,41.82,0.0,0.0
406.0,0.0,0.0,0.0,0.0,3.0,53.01,0.0,0.0
407.0,0.0,0.0,0.0,0.0,2.9,67.91,0.0,0.0
408.0,0.0,0.0,0.0,0.0,3.2,74.17,1.0,0.0
409.0,0.0,0.0,0.0,0.0,1.4,76.64,-2.0,0.0
410.0,0.0,0.0,0.0,0.0,1.8,75.29,-2.0,0.0
411.0,0.0,0.0,0.0,0.0,3.8,79.4,2.0,0.0
412.0,0.0,0.0,0.0,0.0,2.1,70.22,0.0,0.0
413.0,0.0,0.0,0.0,0.0,3.5,63.06,3.0,0.0
414.0,0.0,0.0,0.0,0.0,7.7,51.37,0.0,0.0
415.0,0.0,0.0,0.0,0.0,2.1,75.95,1.0,0.0
416.0,0.0,0.0,0.0,0.0,0.8,74.48,-2.0,0.0
417.0,0.0,0.0,0.0,0.0,1.6,72.67,-3.0,0.0
418.0,0.0,0.0,0.0,0.0,4.7,87.19,-3.0,0.0
419.0,0.0,0.0,0.0,0.0,2.5,65.16,-7.0,0.0
420.0,0.0,0.0,0.0,0.0,0.5,69.16,-5.0,0.0
421.0,0.0,0.0,0.0,0.0,2.0,69.84,-1.0,0.0
422.0,0.0,0.0,0.0,0.0,3.2,58.67,0.0,0.0
423.0,0.0,0.0,0.0,0.0,6.2,54.87,1.0,0.0
424.0,0.0,0.0,0.0,0.0,1.5,65.05,-3.0,0.0
425.0,0.0,0.0,0.0,0.0,2.8,70.61,3.0,0.0
426.0,0.0,0.0,0.0,0.0,2.2,71.32,-1.0,0.0
427.0,0.0,0.0,0.0,0.0,2.1,61.85,2.0,0.0
428.0,0.0,0.0,0.0,0.0,2.8,82.52,0.0,0.0
429.0,0.0,0.0,0.0,0.0,3.2,58.71,4.0,0.0
430.0,0.0,0.0,0.0,0.0,1.7,85.44,3.0,0.0
431.0,0.0,0.0,0.0,0.0,1.1,72.82,-3.0,0.0
432.0,0.0,0.0,0.0,0.0,1.2,81.18,-2.0,0.0
433.0,0.0,0.0,0.0,0.0,0.8,72.56,-2.0,0.0
434.0,0.0,0.0,0.0,0.0,1.9,61.13,2.0,0.0
435.0,0.0,0.0,0.0,0.0,3.9,59.87,5.0,0.0
436.0,0.0,0.0,0.0,0.0,2.7,61.94,6.0,0.0
437.0,0.0,0.0,0.0,0.0,1.4,72.65,3.0,0.0
438.0,0.0,0.0,0.0,0.0,2.0,70.94,0.0,0.0
439.0,0.0,0.0,0.0,0.0,0.4,63.0,-2.0,0.0
440.0,0.0,0.0,0.0,0.0,1.1,67.91,-3.0,0.0
441.0,0.0,0.0,0.0,0.0,1.9,84.98,-4.0,0.0
442.0,0.0,0.0,0.0,0.0,0.8,73.46,-9.0,0.0
443.0,0.0,0.0,0.0,0.0,2.1,63.12,-9.0,0.0
444.0,0.0,0.0,0.0,0.0,3.0,61.73,0.0,0.0
445.0,0.0,0.0,0.0,0.0,2.8,59.97,4.0,0.0
446.0,0.0,0.0,0.0,0.0,3.0,80.6,0.0,0.0
447.0,0.0,0.0,0.0,0.0,2.1,78.4,-8.0,0.0
448.0,0.0,0.0,0.0,0.0,1.8,79.03,-2.0,0.0
449.0,0.0,0.0,0.0,0.0,0.4,87.46,-4.0,0.0
450.0,0.0,0.0,0.0,0.0,2.4,75.18,-8.0,0.0
451.0,0.0,0.0,0.0,0.0,2.4,65.48,-2.0,0.0
452.0,0.0,0.0,0.0,0.0,2.7,87.56,2.0,0.0
453.0,0.0,0.0,0.0,0.0,1.0,83.08,-2.0,0.0
454.0,0.0,0.0,0.0,0.0,1.5,80.94,-5.0,0.0
455.0,0.0,0.0,0.0,0.0,1.7,76.44,-6.0,0.0
456.0,0.0,0.0,0.0,0.0,2.9,69.49,-2.0,0.0
457.0,0.0,0.0,0.0,0.0,3.7,60.63,1.0,0.0
458.0,0.0,0.0,0.0,0.0,1.0,68.71,4.0,0.0
459.0,0.0,0.0,0.0,0.0,2.2,71.13,6.0,0.0
460.0,0.0,0.0,0.0,0.0,2.7,55.58,0.0,0.0
461.0,0.0,0.0,0.0,0.0,3.2,62.72,5.0,0.0
462.0,0.0,0.0,0.0,0.0,0.9,79.23,4.0,0.0
463.0,0.0,0.0,0.0,0.0,2.4,68.45,4.0,0.0
464.0,0.0,0.0,0.0,0.0,2.9,84.68,5.0,0.0
465.0,0.0,0.0,0.0,0.0,1.2,94.53,1.0,0.0
466.0,0.0,0.0,0.0,0.0,1.8,85.35,3.0,0.0
467.0,0.0,0.0,0.0,0.0,2.0,85.23,5.0,0.0
468.0,0.0,0.0,0.0,0.0,1.9,69.83,6.0,0.0
469.0,0.0,0.0,0.0,0.0,2.6,67.72,6.0,0.0
470.0,0.0,0.0,0.0,0.0,5.7,91.52,0.0,0.0
471.0,0.0,0.0,0.0,0.0,4.2,91.01,-4.0,0.0
472.0,0.0,0.0,0.0,0.0,1.7,93.87,-7.0,0.0
473.0,0.0,0.0,0.0,0.0,1.2,89.84,-3.0,0.0
474.0,0.0,0.0,0.0,0.0,2.2,83.01,-2.0,0.0
475.0,0.0,0.0,0.0,0.0,1.8,86.06,0.0,0.0
476.0,0.0,0.0,0.0,0.0,2.3,71.76,2.0,0.0
477.0,0.0,0.0,0.0,0.0,4.1,60.35,9.0,0.0
478.0,0.0,0.0,0.0,0.0,3.3,63.29,3.0,0.0
479.0,0.0,0.0,0.0,0.0,1.0,72.13,5.0,0.0
480.0,0.0,0.0,0.0,0.0,2.7,82.04,4.0,0.0
481.0,0.0,0.0,0.0,0.0,2.1,88.93,0.0,0.0
482.0,0.0,0.0,0.0,0.0,0.7,88.67,0.0,0.0
483.0,0.0,0.0,0.0,0.0,1.7,91.84,0.0,0.0
484.0,0.0,0.0,0.0,0.0,1.6,90.02,-2.0,0.0
485.0,0.0,0.0,0.0,0.0,3.2,93.32,-4.0,0.0
486.0,0.0,0.0,0.0,0.0,1.3,84.97,-4.0,0.0
487.0,0.0,0.0,0.0,0.0,1.6,70.43,1.0,0.0
488.0,0.0,0.0,0.0,0.0,1.5,64.96,5.0,0.0
489.0,0.0,0.0,0.0,0.0,2.0,62.32,7.0,0.0
490.0,0.0,0.0,0.0,0.0,2.5,69.82,9.0,0.0
491.0,0.0,0.0,0.0,0.0,1.5,75.56,7.0,0.0
492.0,0.0,0.0,0.0,0.0,1.3,79.52,1.0,0.0
493.0,0.0,0.0,0.0,0.0,1.2,83.8,4.0,0.0
494.0,0.0,0.0,0.0,0.0,2.2,83.87,6.0,0.0
495.0,0.0,0.0,0.0,0.0,1.0,98.95,3.0,0.0
496.0,0.0,0.0,0.0,0.0,1.2,83.41,2.0,0.0
497.0,0.0,0.0,0.0,0.0,2.2,55.01,6.0,0.0
498.0,0.0,0.0,0.0,0.0,2.0,97.72,4.0,0.0
499.0,0.0,0.0,0.0,0.0,0.8,100.0,4.0,0.0
500.0,0.0,0.0,0.0,0.0,0.4,100.0,5.0,0.0
501.0,0.0,0.0,0.0,0.0,1.7,100.0,2.0,0.0
502.0,0.0,0.0,0.0,0.0,1.8,100.0,2.0,0.0
503.0,0.0,0.0,0.0,0.0,1.8,89.43,6.0,0.0
504.0,0.0,0.0,0.0,0.0,3.3,75.27,8.0,0.0
505.0,0.0,0.0,0.0,0.0,3.3,60.87,10.0,0.0
506.0,0.0,0.0,0.0,0.0,3.6,50.56,11.0,0.0
507.0,0.0,0.0,0.0,0.0,0.9,83.2,6.0,0.0
508.0,0.0,0.0,0.0,0.0,0.7,79.41,7.0,0.0
509.0,0.0,0.0,0.0,0.0,1.5,68.73,7.0,0.0
510.0,0.0,0.0,0.0,0.0,2.0,68.04,6.0,0.0
511.0,0.0,0.0,0.0,0.0,2.4,92.54,6.0,0.0
512.0,0.0,0.0,0.0,0.0,1.3,90.58,5.0,0.0
513.0,0.0,0.0,0.0,0.0,1.3,80.04,7.0,0.0
514.0,0.0,0.0,0.0,0.0,1.4,75.41,8.0,0.0
515.0,0.0,0.0,0.0,0.0,1.6,76.65,8.0,0.0
516.0,0.0,0.0,0.0,0.0,1.4,100.0,9.0,0.0
517.0,0.0,0.0,0.0,0.0,3.1,94.36,10.0,0.0
518.0,0.0,0.0,0.0,0.0,2.6,64.19,12.0,0.0
519.0,0.0,0.0,0.0,0.0,0.1,75.16,13.0,0.0
520.0,0.0,0.0,0.0,0.0,1.1,73.77,11.0,0.0
521.0,0.0,0.0,0.0,0.0,1.1,68.34,14.0,0.0
522.0,0.0,0.0,0.0,0.0,2.7,97.6,11.0,0.0
523.0,0.0,0.0,0.0,0.0,1.6,79.83,14.0,0.0
524.0,0.0,0.0,0.0,0.0,1.8,81.95,15.0,0.0
525.0,0.0,0.0,0.0,0.0,3.0,59.3,15.0,0.0
526.0,0.0,0.0,0.0,0.0,3.0,63.99,16.0,0.0
527.0,0.0,0.0,0.0,0.0,2.2,75.24,15.0,0.0
528.0,0.0,0.0,0.0,0.0,1.6,99.7,13.0,0.0
529.0,0.0,0.0,0.0,0.0,0.4,96.1,11.0,0.0
530.0,0.0,0.0,0.0,0.0,1.1,65.42,12.0,0.0
531.0,0.0,0.0,0.0,0.0,2.8,42.37,14.0,0.0
532.0,0.0,0.0,0.0,0.0,2.3,49.13,14.0,0.0
533.0,0.0,0.0,0.0,0.0,1.2,62.39,15.0,0.0
534.0,0.0,0.0,0.0,0.0,4.2,67.77,17.0,0.0
535.0,0.0,0.0,0.0,0.0,1.0,61.33,18.0,0.0
536.0,0.0,0.0,0.0,0.0,3.2,80.87,17.0,0.0
537.0,0.0,0.0,0.0,0.0,2.2,56.72,19.0,0.0
538.0,0.0,0.0,0.0,0.0,3.9,80.84,14.0,0.0
539.0,0.0,0.0,0.0,0.0,1.5,77.47,15.0,0.0
540.0,0.0,0.0,0.0,0.0,1.5,72.83,16.0,0.0
541.0,0.0,0.0,0.0,0.0,1.1,81.72,15.0,0.0
542.0,0.0,0.0,0.0,0.0,1.5,54.09,16.0,0.0
543.0,0.0,0.0,0.0,0.0,2.1,77.58,16.0,0.0
544.0,0.0,0.0,0.0,0.0,2.3,77.69,16.0,0.0
545.0,0.0,0.0,0.0,0.0,1.5,81.1,15.0,0.0
546.0,0.0,0.0,0.0,0.0,2.0,100.0,14.0,0.0
547.0,0.0,0.0,0.0,0.0,1.0,100.0,14.0,0.0
548.0,0.0,0.0,0.0,0.0,2.3,88.48,14.0,0.0
549.0,0.0,0.0,0.0,0.0,4.2,53.81,15.0,0.0
550.0,0.0,0.0,0.0,0.0,2.3,65.44,16.0,0.0
551.0,0.0,0.0,0.0,0.0,0.3,68.26,15.0,0.0
552.0,0.0,0.0,0.0,0.0,2.2,36.74,15.0,0.0
553.0,0.0,0.0,0.0,0.0,1.4,69.13,16.0,0.0
554.0,0.0,0.0,0.0,0.0,3.1,61.59,16.0,0.0
555.0,0.0,0.0,0.0,0.0,2.8,39.71,19.0,0.0
556.0,0.0,0.0,0.0,0.0,2.8,34.85,17.0,0.0
557.0,0.0,0.0,0.0,0.0,0.7,58.15,15.0,0.0
558.0,0.0,0.0,0.0,0.0,1.6,41.85,15.0,0.0
559.0,0.0,0.0,0.0,0.0,1.4,43.62,17.0,0.0
560.0,0.0,0.0,0.0,0.0,4.0,61.4,16.0,0.0
561.0,0.0,0.0,0.0,0.0,2.9,57.05,14.0,0.0
562.0,0.0,0.0,0.0,0.0,1.0,45.09,19.0,0.0
563.0,0.0,0.0,0.0,0.0,1.3,63.74,17.0,0.0
564.0,0.0,0.0,0.0,0.0,1.2,93.04,17.0,0.0
565.0,0.0,0.0,0.0,0.0,2.1,85.64,17.0,0.0
566.0,0.0,0.0,0.0,0.0,1.7,81.61,19.0,0.0
567.0,0.0,0.0,0.0,0.0,1.4,67.01,18.0,0.0
568.0,0.0,0.0,0.0,0.0,2.1,57.06,19.0,0.0
569.0,0.0,0.0,0.0,0.0,2.4,72.27,18.0,0.0
570.0,0.0,0.0,0.0,0.0,2.5,94.64,16.0,0.0
571.0,0.0,0.0,0.0,0.0,4.3,57.47,19.0,0.0
572.0,0.0,0.0,0.0,0.0,1.5,61.16,17.0,0.0
573.0,0.0,0.0,0.0,0.0,1.1,75.79,17.0,0.0
574.0,0.0,0.0,0.0,0.0,0.8,77.79,15.0,0.0
575.0,0.0,0.0,0.0,0.0,3.6,75.53,17.0,0.0
576.0,0.0,0.0,0.0,0.0,4.7,62.32,18.0,0.0
577.0,0.0,0.0,0.0,0.0,1.1,69.61,17.0,0.0
578.0,0.0,0.0,0.0,0.0,1.2,46.41,18.0,0.0
579.0,0.0,0.0,0.0,0.0,2.1,95.71,17.0,0.0
580.0,0.0,0.0,0.0,0.0,4.1,68.41,19.0,0.0
581.0,0.0,0.0,0.0,0.0,1.6,85.51,13.0,0.0
582.0,0.0,0.0,0.0,0.0,1.5,94.26,14.0,0.0
583.0,0.0,0.0,0.0,0.0,1.1,91.92,15.0,0.0
584.0,0.0,0.0,0.0,0.0,2.3,85.92,17.0,0.0
585.0,0.0,0.0,0.0,0.0,1.8,58.65,16.0,0.0
586.0,0.0,0.0,0.0,0.0,1.1,69.22,18.0,0.0
587.0,0.0,0.0,0.0,0.0,1.3,67.65,15.0,0.0
588.0,0.0,0.0,0.0,0.0,1.5,96.02,15.0,0.0
589.0,0.0,0.0,0.0,0.0,3.4,76.67,14.0,0.0
590.0,0.0,0.0,0.0,0.0,2.2,71.42,13.0,0.0
591.0,0.0,0.0,0.0,0.0,2.9,40.51,15.0,0.0
592.0,0.0,0.0,0.0,0.0,1.4,71.92,15.0,0.0
593.0,0.0,0.0,0.0,0.0,3.4,71.32,14.0,0.0
594.0,0.0,0.0,0.0,0.0,1.8,59.81,15.0,0.0
595.0,0.0,0.0,0.0,0.0,1.8,95.21,12.0,0.0
596.0,0.0,0.0,0.0,0.0,2.0,91.5,8.0,0.0
597.0,0.0,0.0,0.0,0.0,1.2,86.24,11.0,0.0
598.0,0.0,0.0,0.0,0.0,2.5,49.88,16.0,0.0
599.0,0.0,0.0,0.0,0.0,1.7,58.2,16.0,0.0
600.0,0.0,0.0,0.0,0.0,2.1,78.47,12.0,0.0
601.0,0.0,0.0,0.0,0.0,2.0,85.74,9.0,0.0
602.0,0.0,0.0,0.0,0.0,1.3,78.87,10.0,0.0
603.0,0.0,0.0,0.0,0.0,2.2,58.27,11.0,0.0
604.0,0.0,0.0,0.0,0.0,1.7,54.41,14.0,0.0
605.0,0.0,0.0,0.0,0.0,1.5,77.86,12.0,0.0
606.0,0.0,0.0,0.0,0.0,1.0,88.55,12.0,0.0
607.0,0.0,0.0,0.0,0.0,1.1,100.0,13.0,0.0
608.0,0.0,0.0,0.0,0.0,2.6,98.47,13.0,0.0
609.0,0.0,0.0,0.0,0.0,3.6,87.35,15.0,0.0
610.0,0.0,0.0,0.0,0.0,1.4,67.69,14.0,0.0
611.0,0.0,0.0,0.0,0.0,1.5,86.29,13.0,0.0
612.0,0.0,0.0,0.0,0.0,1.6,57.71,11.0,0.0
613.0,0.0,0.0,0.0,0.0,1.2,49.78,12.0,0.0
614.0,0.0,0.0,0.0,0.0,2.3,54.51,13.0,0.0
615.0,0.0,0.0,0.0,0.0,1.2,46.56,13.0,0.0
616.0,0.0,0.0,0.0,0.0,2.0,40.49,13.0,0.0
617.0,0.0,0.0,0.0,0.0,0.8,69.55,6.0,0.0
618.0,0.0,0.0,0.0,0.0,2.4,30.6,11.0,0.0
619.0,0.0,0.0,0.0,0.0,2.5,52.13,14.0,0.0
620.0,0.0,0.0,0.0,0.0,1.5,92.94,9.0,0.0
621.0,0.0,0.0,0.0,0.0,2.0,89.8,10.0,0.0
622.0,0.0,0.0,0.0,0.0,1.5,84.26,9.0,0.0
623.0,0.0,0.0,0.0,0.0,0.3,84.5,8.0,0.0
624.0,0.0,0.0,0.0,0.0,1.2,75.59,8.0,0.0
625.0,0.0,0.0,0.0,0.0,2.0,44.18,9.0,0.0
626.0,0.0,0.0,0.0,0.0,1.8,46.83,13.0,0.0
627.0,0.0,0.0,0.0,0.0,2.6,39.78,15.0,0.0
628.0,0.0,0.0,0.0,0.0,4.0,47.63,15.0,0.0
629.0,0.0,0.0,0.0,0.0,1.5,67.97,13.0,0.0
630.0,0.0,0.0,0.0,0.0,0.9,90.94,12.0,0.0
631.0,0.0,0.0,0.0,0.0,1.4,52.85,7.0,0.0
632.0,0.0,0.0,0.0,0.0,1.0,76.27,5.0,0.0
633.0,0.0,0.0,0.0,0.0,1.4,60.53,6.0,0.0
634.0,0.0,0.0,0.0,0.0,1.3,50.89,10.0,0.0
635.0,0.0,0.0,0.0,0.0,1.3,41.45,12.0,0.0
636.0,0.0,0.0,0.0,0.0,2.9,56.64,11.0,0.0
637.0,0.0,0.0,0.0,0.0,2.7,63.69,13.0,0.0
638.0,0.0,0.0,0.0,0.0,1.3,81.67,10.0,0.0
639.0,0.0,0.0,0.0,0.0,2.1,62.92,11.0,0.0
640.0,0.0,0.0,0.0,0.0,3.0,66.34,11.0,0.0
641.0,0.0,0.0,0.0,0.0,2.8,50.69,4.0,0.0
642.0,0.0,0.0,0.0,0.0,1.5,49.68,2.0,0.0
643.0,0.0,0.0,0.0,0.0,1.7,66.19,5.0,0.0
644.0,0.0,0.0,0.0,0.0,1.4,65.87,0.0,0.0
645.0,0.0,0.0,0.0,0.0,1.9,43.43,4.0,0.0
646.0,0.0,0.0,0.0,0.0,2.2,45.36,7.0,0.0
647.0,0.0,0.0,0.0,0.0,2.4,60.92,8.0,0.0
648.0,0.0,0.0,0.0,0.0,1.7,58.63,11.0,0.0
649.0,0.0,0.0,0.0,0.0,2.6,98.61,5.0,0.0
650.0,0.0,0.0,0.0,0.0,1.8,58.82,7.0,0.0
651.0,0.0,0.0,0.0,0.0,2.4,55.25,8.0,0.0
652.0,0.0,0.0,0.0,0.0,3.2,38.28,12.0,0.0
653.0,0.0,0.0,0.0,0.0,2.5,42.4,10.0,0.0
654.0,0.0,0.0,0.0,0.0,1.8,58.74,8.0,0.0
655.0,0.0,0.0,0.0,0.0,0.5,56.28,4.0,0.0
656.0,0.0,0.0,0.0,0.0,1.5,77.27,4.0,0.0
657.0,0.0,0.0,0.0,0.0,0.5,63.61,0.0,0.0
658.0,0.0,0.0,0.0,0.0,2.4,28.52,4.0,0.0
659.0,0.0,0.0,0.0,0.0,2.2,35.19,6.0,0.0
660.0,0.0,0.0,0.0,0.0,0.2,43.43,8.0,0.0
661.0,0.0,0.0,0.0,0.0,2.7,53.15,8.0,0.0
662.0,0.0,0.0,0.0,0.0,3.1,55.21,11.0,0.0
663.0,0.0,0.0,0.0,0.0,1.3,78.45,7.0,0.0
664.0,0.0,0.0,0.0,0.0,2.1,52.65,7.0,0.0
665.0,0.0,0.0,0.0,0.0,3.2,44.01,12.0,0.0
666.0,0.0,0.0,0.0,0.0,1.8,58.65,11.0,0.0
667.0,0.0,0.0,0.0,0.0,2.1,82.13,7.0,0.0
668.0,0.0,0.0,0.0,0.0,3.1,59.0,11.0,0.0
669.0,0.0,0.0,0.0,0.0,1.8,73.26,7.0,0.0
670.0,0.0,0.0,0.0,0.0,1.7,83.12,5.0,0.0
671.0,0.0,0.0,0.0,0.0,1.7,78.51,3.0,0.0
672.0,0.0,0.0,0.0,0.0,1.4,50.98,5.0,0.0
673.0,0.0,0.0,0.0,0.0,1.7,52.67,6.0,0.0
674.0,0.0,0.0,0.0,0.0,2.2,88.32,5.0,0.0
675.0,0.0,0.0,0.0,0.0,2.4,62.15,5.0,0.0
676.0,0.0,0.0,0.0,0.0,1.4,64.96,2.0,0.0
677.0,0.0,0.0,0.0,0.0,1.6,42.68,5.0,0.0
678.0,0.0,0.0,0.0,0.0,1.6,45.16,5.0,0.0
679.0,0.0,0.0,0.0,0.0,0.9,83.73,3.0,0.0
680.0,0.0,0.0,0.0,0.0,1.8,61.55,4.0,0.0
681.0,0.0,0.0,0.0,0.0,2.4,52.85,5.0,0.0
682.0,0.0,0.0,0.0,0.0,1.5,63.24,3.0,0.0
683.0,0.0,0.0,0.0,0.0,3.7,47.17,7.0,0.0
684.0,0.0,0.0,0.0,0.0,3.7,28.8,9.0,0.0
685.0,0.0,0.0,0.0,0.0,1.3,60.58,4.0,0.0
686.0,0.0,0.0,0.0,0.0,2.2,72.59,-5.0,0.0
687.0,0.0,0.0,0.0,0.0,3.0,42.56,-4.0,0.0
688.0,0.0,0.0,0.0,0.0,2.6,53.34,4.0,0.0
689.0,0.0,0.0,0.0,0.0,1.8,51.99,6.0,0.0
690.0,0.0,0.0,0.0,0.0,3.5,90.02,3.0,0.0
691.0,0.0,0.0,0.0,0.0,1.0,81.94,-2.0,0.0
692.0,0.0,0.0,0.0,0.0,1.0,67.49,-1.0,0.0
693.0,0.0,0.0,0.0,0.0,2.8,40.82,-3.0,0.0
694.0,0.0,0.0,0.0,0.0,2.1,35.8,-2.0,0.0
695.0,0.0,0.0,0.0,0.0,3.4,42.45,3.0,0.0
696.0,0.0,0.0,0.0,0.0,3.4,54.69,-1.0,0.0
697.0,0.0,0.0,0.0,0.0,0.9,60.87,-4.0,0.0
698.0,0.0,0.0,0.0,0.0,1.1,56.79,-7.0,0.0
699.0,0.0,0.0,0.0,0.0,1.3,56.16,-7.0,0.0
700.0,0.0,0.0,0.0,0.0,0.5,61.69,-3.0,0.0
701.0,0.0,0.0,0.0,0.0,2.5,80.99,-7.0,0.0
702.0,0.0,0.0,0.0,0.0,1.8,61.94,-6.0,0.0
703.0,0.0,0.0,0.0,0.0,2.3,60.48,0.0,0.0
704.0,0.0,0.0,0.0,0.0,1.0,43.36,-9.0,0.0
705.0,0.0,0.0,0.0,0.0,2.9,72.19,-6.0,0.0
706.0,0.0,0.0,0.0,0.0,0.5,64.54,-16.0,0.0
707.0,0.0,0.0,0.0,0.0,1.1,73.1,-8.0,0.0
708.0,0.0,0.0,0.0,0.0,2.1,74.42,0.0,0.0
709.0,0.0,0.0,0.0,0.0,2.1,78.97,1.0,0.0
710.0,0.0,0.0,0.0,0.0,3.2,63.95,-3.0,0.0
711.0,0.0,0.0,0.0,0.0,1.6,63.91,-5.0,0.0
712.0,0.0,0.0,0.0,0.0,1.0,63.83,-4.0,0.0
713.0,0.0,0.0,0.0,0.0,1.8,91.95,-2.0,0.0
714.0,0.0,0.0,0.0,0.0,2.7,72.54,4.0,0.0
715.0,0.0,0.0,0.0,0.0,3.0,75.14,-14.0,0.0
716.0,0.0,0.0,0.0,0.0,2.2,54.48,-17.0,0.0
717.0,0.0,0.0,0.0,0.0,4.2,56.93,-12.0,0.0
718.0,0.0,0.0,0.0,0.0,5.7,52.75,-1.0,0.0
719.0,0.0,0.0,0.0,0.0,3.1,63.38,0.0,0.0
720.0,0.0,0.0,0.0,0.0,2.8,73.06,-4.0,0.0
721.0,0.0,0.0,0.0,0.0,1.0,87.92,0.0,0.0
722.0,0.0,0.0,0.0,0.0,4.8,54.91,0.0,0.0
723.0,0.0,0.0,0.0,0.0,2.8,89.72,0.0,0.0
724.0,0.0,0.0,0.0,0.0,5.4,53.38,-6.0,0.0
725.0,0.0,0.0,0.0,0.0,2.7,57.69,-7.0,0.0
726.0,0.0,0.0,0.0,0.0,4.8,56.51,0.0,0.0
727.0,0.0,0.0,0.0,0.0,0.2,61.74,-5.0,0.0
728.0,0.0,0.0,0.0,0.0,5.9,48.11,0.0,0.0
729.0,0.0,0.0,0.0,0.0,2.4,59.14,-1.0,0.0
730.0,0.0,0.0,0.0,0.0,2.2,63.65,-4.0,0.0
731.0,0.0,0.0,0.0,0.0,2.1,68.24,-2.0,0.0
732.0,0.0,0.0,0.0,0.0,1.5,81.84,-6.0,0.0
733.0,0.0,0.0,0.0,0.0,1.9,83.09,-7.0,0.0
734.0,0.0,0.0,0.0,0.0,3.1,81.76,-11.0,0.0
735.0,0.0,0.0,0.0,0.0,1.5,60.59,-15.0,0.0
736.0,0.0,0.0,0.0,0.0,2.9,57.01,-14.0,0.0
737.0,0.0,0.0,0.0,0.0,3.7,73.67,-4.0,0.0
738.0,0.0,0.0,0.0,0.0,4.4,86.22,3.0,0.0
739.0,0.0,0.0,0.0,0.0,3.1,74.71,0.0,0.0
740.0,0.0,0.0,0.0,0.0,7.1,63.62,0.0,0.0
741.0,0.0,0.0,0.0,0.0,1.5,64.61,-3.0,0.0
742.0,0.0,0.0,0.0,0.0,2.7,76.77,-3.0,0.0
743.0,0.0,0.0,0.0,0.0,1.3,83.19,-4.0,0.0
744.0,0.0,0.0,0.0,0.0,1.0,96.1,-3.0,0.0
745.0,0.0,0.0,0.0,0.0,3.3,96.2,-3.0,0.0
746.0,0.0,0.0,0.0,0.0,1.6,72.65,-6.0,0.0
747.0,0.0,0.0,0.0,0.0,1.7,33.43,-1.0,0.0
748.0,0.0,0.0,0.0,0.0,4.8,59.76,-2.0,0.0
749.0,0.0,0.0,0.0,0.0,0.9,70.21,0.0,0.0
750.0,0.0,0.0,0.0,0.0,2.2,62.18,-4.0,0.0
751.0,0.0,0.0,0.0,0.0,1.9,78.37,-4.0,0.0
752.0,0.0,0.0,0.0,0.0,3.4,61.7,-3.0,0.0
753.0,0.0,0.0,0.0,0.0,2.3,67.97,-3.0,0.0
754.0,0.0,0.0,0.0,0.0,1.3,75.77,-10.0,0.0
755.0,0.0,0.0,0.0,0.0,0.7,68.18,-12.0,0.0
756.0,0.0,0.0,0.0,0.0,3.1,54.98,-14.0,0.0
757.0,0.0,0.0,0.0,0.0,3.7,58.38,-8.0,0.0
758.0,0.0,0.0,0.0,0.0,4.5,56.13,-3.0,0.0
759.0,0.0,0.0,0.0,0.0,4.6,56.06,0.0,0.0
760.0,0.0,0.0,0.0,0.0,4.4,51.87,0.0,0.0
761.0,0.0,0.0,0.0,0.0,1.2,60.43,-1.0,0.0
762.0,0.0,0.0,0.0,0.0,0.9,72.31,-6.0,0.0
763.0,0.0,0.0,0.0,0.0,1.1,74.86,-3.0,0.0
764.0,0.0,0.0,0.0,0.0,5.6,65.98,0.0,0.0
765.0,0.0,0.0,0.0,0.0,2.1,71.63,-1.0,0.0
766.0,0.0,0.0,0.0,0.0,3.3,62.99,1.0,0.0
767.0,0.0,0.0,0.0,0.0,3.3,64.81,0.0,0.0
