Day,DHI,DNI,WS,RH,T,TARGET,target1,target2
9,88,347,3.4,69.5,4,16.32881285,16.32881285,16.32881285
9,81,601,3.6,64.73,5,25.14984913,25.14984913,25.14984913
9,88,657,3.8,58.35,7,30.87357644,30.87357644,30.87357644
9,78,770,3.7,58.33,7,37.06705986,37.06705986,37.06705986
9,107,693,3.6,54.31,8,38.943445,38.943445,38.943445
9,107,725,3.3,54.29,8,41.75863379,41.75863379,41.75863379
9,105,745,3.1,49.85,9,43.16575376,43.16575376,43.16575376
9,84,936,2.8,49.84,9,49.35910104,49.35910104,49.35910104
9,82,927,2.5,50.31,9,47.57616773,47.57616773,47.57616773
9,79,910,2.1,53.89,8,44.19846408,44.19846408,44.19846408
9,72,894,1.7,57.56,8,39.69416201,39.69416201,39.69416201
9,66,856,1.2,61.69,6,33.87684982,33.87684982,33.87684982
9,59,800,0.8,69.67,5,26.93286082,26.93286082,26.93286082
9,50,718,0.6,80.26,4,19.33181291,19.33181291,19.33181291
9,38,582,0.5,74.1,3,11.26137401,11.26137401,11.26137401
9,21,351,0.4,79.65,1,3.941567537,3.941567537,3.941567537
9,0,0,0.3,75.37,0,0.0,0.0,0.0
9,0,0,0.6,81.06,0,0.0,0.0,0.0
9,0,0,1.0,84.38,0,0.0,0.0,0.0
9,0,0,1.2,84.37,0,0.0,0.0,0.0
9,0,0,1.4,81.49,-1,0.0,0.0,0.0
9,0,0,1.5,81.48,-1,0.0,0.0,0.0
9,0,0,1.7,78.5,-1,0.0,0.0,0.0
9,0,0,1.8,78.48,-1,0.0,0.0,0.0
9,0,0,1.9,75.62,-1,0.0,0.0,0.0
9,0,0,2.0,75.6,-1,0.0,0.0,0.0
9,0,0,2.1,73.52,-1,0.0,0.0,0.0
9,0,0,2.2,73.5,-1,0.0,0.0,0.0
9,0,0,2.3,77.92,-1,0.0,0.0,0.0
9,0,0,2.3,77.91,-1,0.0,0.0,0.0
10,0,0,2.4,77.31,-1,0.0,0.0,0.0
10,0,0,2.3,77.31,-1,0.0,0.0,0.0
10,0,0,2.2,76.93,-1,0.0,0.0,0.0
10,0,0,2.1,76.92,-1,0.0,0.0,0.0
10,0,0,2.0,76.84,-1,0.0,0.0,0.0
10,0,0,1.9,76.83,-1,0.0,0.0,0.0
10,0,0,1.9,76.97,-1,0.0,0.0,0.0
10,0,0,1.8,76.96,-1,0.0,0.0,0.0
10,0,0,1.8,77.16,-1,0.0,0.0,0.0
10,0,0,1.7,77.16,-1,0.0,0.0,0.0
10,0,0,1.7,77.87,-1,0.0,0.0,0.0
10,0,0,1.7,72.31,0,0.0,0.0,0.0
10,0,0,1.7,74.56,0,0.0,0.0,0.0
10,0,0,1.6,69.29,0,0.0,0.0,0.0
10,0,0,1.6,72.59,0,0.0,0.0,0.0
10,0,0,1.5,67.52,0,0.0,0.0,0.0
10,5,0,1.5,75.6,1,0.469234231,0.469234231,0.469234231
10,12,0,1.6,75.63,2,1.126149777,1.126149777,1.126149777
10,62,0,1.8,77.28,3,5.818376569,5.818376569,5.818376569
10,70,0,1.5,77.29,3,6.569134836,6.569134836,6.569134836
10,141,22,1.3,75.37,4,14.0765628,14.0765628,14.0765628
10,126,0,1.7,75.36,4,11.82431275,11.82431275,11.82431275
10,138,576,2.1,74.64,4,37.06828204,37.06828204,37.06828204
10,132,630,2.2,80.12,4,40.16512586,40.16512586,40.16512586
10,142,608,2.4,81.45,4,40.63434462,40.63434462,40.63434462
10,218,264,2.3,81.46,4,32.18840694,32.18840694,32.18840694
10,93,0,2.3,80.33,4,8.727468936000001,8.727468936000001,8.727468936000001
10,94,0,2.2,80.36,3,8.821409637,8.821409637,8.821409637
10,90,0,2.2,78.78,3,8.446030504,8.446030504,8.446030504
10,104,0,1.9,84.67,2,9.759964734,9.759964734,9.759964734
10,120,188,1.7,92.15,2,16.32917177,16.32917177,16.32917177
10,67,0,1.4,92.18,1,6.28773869,6.28773869,6.28773869
10,53,37,1.1,93.27,0,5.443176895,5.443176895,5.443176895
10,20,0,0.9,93.31,0,1.87695755,1.87695755,1.87695755
10,0,0,0.8,96.3,0,0.0,0.0,0.0
10,0,0,0.7,96.35,0,0.0,0.0,0.0
10,0,0,0.6,93.45,0,0.0,0.0,0.0
10,0,0,0.6,93.49,0,0.0,0.0,0.0
10,0,0,0.6,97.76,-1,0.0,0.0,0.0
10,0,0,0.6,97.78,-1,0.0,0.0,0.0
10,0,0,0.7,95.36,-1,0.0,0.0,0.0
10,0,0,0.7,95.38,-1,0.0,0.0,0.0
10,0,0,0.7,99.12,-2,0.0,0.0,0.0
10,0,0,0.7,99.13,-2,0.0,0.0,0.0
10,0,0,0.8,94.89,-3,0.0,0.0,0.0
10,0,0,0.8,94.89,-3,0.0,0.0,0.0
10,0,0,0.9,97.69,-3,0.0,0.0,0.0
10,0,0,0.9,97.69,-3,0.0,0.0,0.0
11,0,0,1.0,93.54,-4,0.0,0.0,0.0
11,0,0,0.9,93.55,-4,0.0,0.0,0.0
11,0,0,0.9,97.65,-4,0.0,0.0,0.0
11,0,0,0.8,97.65,-4,0.0,0.0,0.0
11,0,0,0.8,94.87,-4,0.0,0.0,0.0
11,0,0,0.7,94.85,-4,0.0,0.0,0.0
11,0,0,0.7,92.02,-4,0.0,0.0,0.0
11,0,0,0.7,92.02,-4,0.0,0.0,0.0
11,0,0,0.7,89.57,-4,0.0,0.0,0.0
11,0,0,0.6,89.59,-4,0.0,0.0,0.0
11,0,0,0.6,87.47,-4,0.0,0.0,0.0
11,0,0,0.5,87.48,-4,0.0,0.0,0.0
11,0,0,0.5,85.53,-4,0.0,0.0,0.0
11,0,0,0.4,85.54,-4,0.0,0.0,0.0
11,0,0,0.4,84.33,-4,0.0,0.0,0.0
11,0,0,0.4,78.19,-3,0.0,0.0,0.0
11,13,0,0.5,80.43,-3,1.220062631,1.220062631,1.220062631
11,28,0,0.3,74.61,-2,2.627798327,2.627798327,2.627798327
11,55,0,0.2,76.44,-1,5.161689988,5.161689988,5.161689988
11,38,0,0.5,70.98,0,3.566219345,3.566219345,3.566219345
11,147,31,0.9,70.48,0,14.92181252,14.92181252,14.92181252
11,189,136,1.2,65.49,0,23.08657787,23.08657787,23.08657787
11,186,369,1.5,68.22,1,32.94024299,32.94024299,32.94024299
11,222,160,1.7,68.17,1,27.8725133,27.8725133,27.8725133
11,211,56,2.0,69.47,2,22.33530391,22.33530391,22.33530391
11,226,134,2.1,69.43,2,27.21528628,27.21528628,27.21528628
11,208,72,2.2,64.86,3,22.71043758,22.71043758,22.71043758
11,150,8,2.1,64.84,3,14.35825186,14.35825186,14.35825186
11,162,349,2.0,64.4,3,28.2472798,28.2472798,28.2472798
11,143,46,1.8,69.22,2,15.01533036,15.01533036,15.01533036
11,78,0,1.7,69.06,1,7.320053998,7.320053998,7.320053998
11,89,169,1.4,74.28,0,11.82483257,11.82483257,11.82483257
11,8,0,1.1,81.95,-1,0.750791271,0.750791271,0.750791271
11,26,267,1.1,81.97,-2,4.1293973710000005,4.1293973710000005,4.1293973710000005
11,0,0,1.1,82.45,-3,0.0,0.0,0.0
11,0,0,1.0,82.46,-3,0.0,0.0,0.0
11,0,0,1.0,85.33,-4,0.0,0.0,0.0
11,0,0,1.0,85.33,-4,0.0,0.0,0.0
11,0,0,1.0,89.23,-4,0.0,0.0,0.0
11,0,0,1.1,89.22,-4,0.0,0.0,0.0
11,0,0,1.2,86.95,-4,0.0,0.0,0.0
11,0,0,1.2,86.93,-4,0.0,0.0,0.0
11,0,0,1.2,85.86,-4,0.0,0.0,0.0
11,0,0,1.2,85.83,-4,0.0,0.0,0.0
11,0,0,1.2,85.27,-4,0.0,0.0,0.0
11,0,0,1.2,85.22,-4,0.0,0.0,0.0
11,0,0,1.2,84.71,-4,0.0,0.0,0.0
11,0,0,1.1,84.67,-4,0.0,0.0,0.0
12,0,0,1.0,84.12,-4,0.0,0.0,0.0
12,0,0,0.9,84.1,-4,0.0,0.0,0.0
12,0,0,0.9,84.35,-4,0.0,0.0,0.0
12,0,0,0.8,78.16,-4,0.0,0.0,0.0
12,0,0,0.8,78.57,-4,0.0,0.0,0.0
12,0,0,0.8,78.55,-3,0.0,0.0,0.0
12,0,0,0.8,79.47,-3,0.0,0.0,0.0
12,0,0,0.8,79.46,-3,0.0,0.0,0.0
12,0,0,0.8,80.66,-3,0.0,0.0,0.0
12,0,0,0.8,80.66,-3,0.0,0.0,0.0
12,0,0,0.8,80.74,-3,0.0,0.0,0.0
12,0,0,0.8,80.75,-3,0.0,0.0,0.0
12,0,0,0.8,80.73,-3,0.0,0.0,0.0
12,0,0,0.8,80.74,-3,0.0,0.0,0.0
12,0,0,0.8,82.37,-3,0.0,0.0,0.0
12,0,0,1.1,76.41,-2,0.0,0.0,0.0
12,37,187,1.4,80.66,-2,5.161746714,5.161746714,5.161746714
12,61,312,1.9,74.87,-1,10.98032234,10.98032234,10.98032234
12,40,0,2.4,78.49,-1,3.753956355,3.753956355,3.753956355
12,73,768,2.6,72.91,0,29.65592929,29.65592929,29.65592929
12,84,806,2.9,76.95,0,35.94373708,35.94373708,35.94373708
12,128,566,3.2,76.94,0,34.16062741,34.16062741,34.16062741
12,128,617,3.5,79.71,0,38.10223827,38.10223827,38.10223827
12,132,639,3.7,79.7,0,40.72997884,40.72997884,40.72997884
12,167,528,3.9,80.68,0,39.60380431,39.60380431,39.60380431
12,206,357,4.0,80.69,0,35.4744977,35.4744977,35.4744977
12,182,24,4.1,79.85,0,18.11264036,18.11264036,18.11264036
12,151,8,4.1,79.88,0,14.54642101,14.54642101,14.54642101
12,142,9,4.1,78.74,-1,13.701940700000002,13.701940700000002,13.701940700000002
12,112,0,4.0,78.77,-1,10.51107779,10.51107779,10.51107779
12,103,2,3.9,83.58,-1,9.760286523,9.760286523,9.760286523
12,85,21,3.7,83.61,-1,8.446401799,8.446401799,8.446401799
12,57,87,3.6,88.54,-2,6.569495817999999,6.569495817999999,6.569495817999999
12,24,22,3.3,88.58,-2,2.440098447,2.440098447,2.440098447
12,0,0,3.0,92.9,-3,0.0,0.0,0.0
12,0,0,2.9,92.92,-3,0.0,0.0,0.0
12,0,0,2.8,89.42,-4,0.0,0.0,0.0
12,0,0,2.7,89.43,-4,0.0,0.0,0.0
12,0,0,2.6,92.07,-4,0.0,0.0,0.0
12,0,0,2.2,92.07,-4,0.0,0.0,0.0
12,0,0,1.8,95.03,-5,0.0,0.0,0.0
12,0,0,1.5,95.03,-5,0.0,0.0,0.0
12,0,0,1.3,100.0,-6,0.0,0.0,0.0
12,0,0,1.2,100.0,-6,0.0,0.0,0.0
12,0,0,1.2,98.43,-6,0.0,0.0,0.0
12,0,0,1.1,98.42,-6,0.0,0.0,0.0
12,0,0,1.0,96.3,-6,0.0,0.0,0.0
12,0,0,0.9,96.28,-6,0.0,0.0,0.0
13,0,0,0.8,94.33,-6,0.0,0.0,0.0
13,0,0,0.7,94.32,-6,0.0,0.0,0.0
13,0,0,0.6,90.97,-7,0.0,0.0,0.0
13,0,0,0.6,90.94,-7,0.0,0.0,0.0
13,0,0,0.7,94.34,-7,0.0,0.0,0.0
13,0,0,0.8,94.3,-7,0.0,0.0,0.0
13,0,0,1.0,97.05,-8,0.0,0.0,0.0
13,0,0,1.1,97.03,-8,0.0,0.0,0.0
13,0,0,1.2,92.13,-8,0.0,0.0,0.0
13,0,0,1.2,92.11,-8,0.0,0.0,0.0
13,0,0,1.3,88.3,-9,0.0,0.0,0.0
13,0,0,1.3,88.29,-8,0.0,0.0,0.0
13,0,0,1.4,85.62,-8,0.0,0.0,0.0
13,0,0,1.4,85.61,-8,0.0,0.0,0.0
13,0,0,1.4,83.91,-8,0.0,0.0,0.0
13,0,0,1.6,71.75,-6,0.0,0.0,0.0
13,28,541,1.9,71.59,-5,7.789801852999999,7.789801852999999,7.789801852999999
13,42,707,2.2,61.47,-3,15.8608142,15.8608142,15.8608142
13,51,809,2.5,61.03,-1,24.02532067,24.02532067,24.02532067
13,59,872,2.2,52.66,0,31.62673472,31.62673472,31.62673472
13,64,917,1.9,54.76,1,38.19566637,38.19566637,38.19566637
13,69,945,2.0,54.74,2,43.63830386,43.63830386,43.63830386
13,76,954,2.1,51.85,3,47.57930517,47.57930517,47.57930517
13,78,964,2.4,51.83,3,50.30080389,50.30080389,50.30080389
13,78,971,2.7,47.42,3,51.52078607,51.52078607,51.52078607
13,78,969,2.9,47.42,3,51.23925172,51.23925172,51.23925172
13,76,963,3.1,45.97,4,49.4556573,49.4556573,49.4556573
13,73,949,3.1,49.39,3,46.2654782,46.2654782,46.2654782
13,71,922,3.1,48.5,3,41.66708382,41.66708382,41.66708382
13,96,602,2.5,52.14,2,29.18604839,29.18604839,29.18604839
13,83,553,1.9,59.16,2,23.17991624,23.17991624,23.17991624
13,48,784,1.4,63.65,0,21.39731607,21.39731607,21.39731607
13,36,687,0.9,64.87,-1,13.32654506,13.32654506,13.32654506
13,22,485,1.0,69.88,-1,5.349387806,5.349387806,5.349387806
13,0,0,1.1,67.48,-2,0.0,0.0,0.0
13,0,0,1.3,67.5,-2,0.0,0.0,0.0
13,0,0,1.5,70.41,-3,0.0,0.0,0.0
13,0,0,1.8,70.42,-3,0.0,0.0,0.0
13,0,0,2.2,66.58,-4,0.0,0.0,0.0
13,0,0,2.2,66.58,-4,0.0,0.0,0.0
13,0,0,2.2,64.66,-4,0.0,0.0,0.0
13,0,0,2.1,64.66,-4,0.0,0.0,0.0
13,0,0,2.0,57.51,-5,0.0,0.0,0.0
13,0,0,2.0,57.51,-5,0.0,0.0,0.0
13,0,0,2.0,56.64,-5,0.0,0.0,0.0
13,0,0,2.0,56.64,-5,0.0,0.0,0.0
13,0,0,2.1,53.71,-5,0.0,0.0,0.0
13,0,0,2.1,53.72,-5,0.0,0.0,0.0
14,0,0,2.1,52.65,-5,0.0,0.0,0.0
14,0,0,2.1,52.67,-5,0.0,0.0,0.0
14,0,0,2.1,52.07,-5,0.0,0.0,0.0
14,0,0,2.1,52.07,-5,0.0,0.0,0.0
14,0,0,2.2,51.55,-5,0.0,0.0,0.0
14,0,0,2.3,51.54,-5,0.0,0.0,0.0
14,0,0,2.4,51.27,-5,0.0,0.0,0.0
14,0,0,2.4,51.27,-5,0.0,0.0,0.0
14,0,0,2.4,51.85,-5,0.0,0.0,0.0
14,0,0,2.3,51.87,-5,0.0,0.0,0.0
14,0,0,2.3,52.54,-5,0.0,0.0,0.0
14,0,0,2.2,52.57,-5,0.0,0.0,0.0
14,0,0,2.2,52.26,-5,0.0,0.0,0.0
14,0,0,2.1,52.28,-5,0.0,0.0,0.0
14,0,0,2.0,52.54,-5,0.0,0.0,0.0
14,0,0,1.9,45.12,-3,0.0,0.0,0.0
14,25,614,1.8,48.81,-1,8.164855072,8.164855072,8.164855072
14,35,769,2.5,42.13,0,16.42337856,16.42337856,16.42337856
14,43,860,3.2,43.68,1,24.58787368,24.58787368,24.58787368
14,49,917,3.1,40.64,2,32.09526864,32.09526864,32.09526864
14,53,957,3.1,41.9,4,38.75746958,38.75746958,38.75746958
14,57,983,2.5,39.01,5,44.19992141,44.19992141,44.19992141
14,63,996,2.0,33.05,6,48.42231165,48.42231165,48.42231165
14,65,1008,1.9,33.02,7,51.2369992,51.2369992,51.2369992
14,65,1014,1.8,31.82,8,52.45635121,52.45635121,52.45635121
14,64,1014,1.7,31.8,8,52.26867196,52.26867196,52.26867196
14,63,1009,1.6,33.84,8,50.57955868,50.57955868,50.57955868
14,61,997,1.3,33.83,7,47.38953223,47.38953223,47.38953223
14,57,978,1.1,41.25,7,42.79133999,42.79133999,42.79133999
14,53,949,0.7,44.2,6,36.97362556,36.97362556,36.97362556
14,48,906,0.4,52.27,6,30.02934056,30.02934056,30.02934056
14,41,840,0.6,60.2,4,22.24096922,22.24096922,22.24096922
14,33,735,0.9,53.11,2,13.88918058,13.88918058,13.88918058
14,21,547,1.1,57.08,1,5.81850446,5.81850446,5.81850446
14,0,0,1.4,56.91,0,0.0,0.0,0.0
14,0,0,1.6,56.91,0,0.0,0.0,0.0
14,0,0,1.8,61.4,-1,0.0,0.0,0.0
14,0,0,2.0,61.39,-1,0.0,0.0,0.0
14,0,0,2.2,63.88,-1,0.0,0.0,0.0
14,0,0,2.5,63.86,-1,0.0,0.0,0.0
14,0,0,2.8,58.72,-1,0.0,0.0,0.0
14,0,0,3.0,54.52,-1,0.0,0.0,0.0
14,0,0,3.3,50.75,-1,0.0,0.0,0.0
14,0,0,3.4,50.75,0,0.0,0.0,0.0
14,0,0,3.6,48.34,0,0.0,0.0,0.0
14,0,0,3.8,48.33,0,0.0,0.0,0.0
14,0,0,4.0,48.09,0,0.0,0.0,0.0
14,0,0,4.1,48.08,0,0.0,0.0,0.0
15,0,0,4.3,49.13,0,0.0,0.0,0.0
15,0,0,4.4,49.13,0,0.0,0.0,0.0
15,0,0,4.6,50.0,0,0.0,0.0,0.0
15,0,0,4.6,49.99,0,0.0,0.0,0.0
15,0,0,4.8,50.02,0,0.0,0.0,0.0
15,0,0,4.8,50.0,0,0.0,0.0,0.0
15,0,0,4.9,49.02,0,0.0,0.0,0.0
15,0,0,4.9,49.0,0,0.0,0.0,0.0
15,0,0,5.0,47.28,0,0.0,0.0,0.0
15,0,0,5.0,47.27,0,0.0,0.0,0.0
15,0,0,5.0,45.51,-1,0.0,0.0,0.0
15,0,0,5.0,45.5,-1,0.0,0.0,0.0
15,0,0,5.0,44.7,-1,0.0,0.0,0.0
15,0,0,5.0,44.69,0,0.0,0.0,0.0
15,0,0,5.1,45.91,0,0.0,0.0,0.0
15,0,0,5.1,42.66,0,0.0,0.0,0.0
15,21,0,5.3,43.38,1,1.970783769,1.970783769,1.970783769
15,42,0,5.1,43.39,1,3.941567537,3.941567537,3.941567537
15,57,0,4.9,49.2,2,5.3492114410000005,5.3492114410000005,5.3492114410000005
15,110,1,4.6,45.77,3,10.41677095,10.41677095,10.41677095
15,161,62,4.3,48.48,4,17.26725037,17.26725037,17.26725037
15,106,0,3.9,48.44,4,9.947437712000001,9.947437712000001,9.947437712000001
15,116,0,3.6,51.33,5,10.88575559,10.88575559,10.88575559
15,134,0,3.1,51.29,5,12.57492456,12.57492456,12.57492456
15,202,408,2.6,53.59,5,37.72477369,37.72477369,37.72477369
15,112,740,2.2,57.47,5,44.48144958,44.48144958,44.48144958
15,198,384,1.8,61.66,5,35.66023384,35.66023384,35.66023384
15,203,256,1.6,61.64,5,29.84198516,29.84198516,29.84198516
15,101,0,1.5,60.49,5,9.478114782999999,9.478114782999999,9.478114782999999
15,95,617,1.5,60.47,5,29.93582788,29.93582788,29.93582788
15,73,627,1.5,58.4,5,24.77447825,24.77447825,24.77447825
15,80,377,1.5,62.68,4,15.85959409,15.85959409,15.85959409
15,61,121,1.6,57.71,3,7.601427452999999,7.601427452999999,7.601427452999999
15,28,71,1.6,62.02,2,3.190757702,3.190757702,3.190757702
15,0,0,1.7,58.61,2,0.0,0.0,0.0
15,0,0,1.8,58.6,1,0.0,0.0,0.0
15,0,0,1.9,58.8,1,0.0,0.0,0.0
15,0,0,2.2,58.78,1,0.0,0.0,0.0
15,0,0,2.6,57.15,1,0.0,0.0,0.0
15,0,0,3.0,57.14,0,0.0,0.0,0.0
15,0,0,3.5,55.3,0,0.0,0.0,0.0
15,0,0,3.7,55.3,0,0.0,0.0,0.0
15,0,0,3.9,57.9,0,0.0,0.0,0.0
15,0,0,3.9,57.9,0,0.0,0.0,0.0
15,0,0,4.0,57.69,0,0.0,0.0,0.0
15,0,0,3.9,57.7,0,0.0,0.0,0.0
15,0,0,3.9,58.09,0,0.0,0.0,0.0
15,0,0,3.7,58.11,0,0.0,0.0,0.0
16,0,0,3.6,62.93,0,0.0,0.0,0.0
16,0,0,3.2,62.95,0,0.0,0.0,0.0
16,0,0,2.9,64.15,-1,0.0,0.0,0.0
16,0,0,2.7,64.18,-1,0.0,0.0,0.0
16,0,0,2.5,68.74,-1,0.0,0.0,0.0
16,0,0,2.7,68.76,-1,0.0,0.0,0.0
16,0,0,2.9,67.89,-1,0.0,0.0,0.0
16,0,0,3.2,67.92,-1,0.0,0.0,0.0
16,0,0,3.5,66.51,-1,0.0,0.0,0.0
16,0,0,3.7,66.53,-1,0.0,0.0,0.0
16,0,0,4.0,65.01,-1,0.0,0.0,0.0
16,0,0,4.2,65.03,-1,0.0,0.0,0.0
16,0,0,4.5,63.37,-2,0.0,0.0,0.0
16,0,0,5.1,63.38,-1,0.0,0.0,0.0
16,0,0,5.8,61.68,-1,0.0,0.0,0.0
16,10,318,6.1,57.3,0,1.50156604,1.50156604,1.50156604
16,25,652,6.5,57.0,0,8.727852608,8.727852608,8.727852608
16,34,805,6.6,53.0,0,17.17416158,17.17416158,17.17416158
16,39,896,6.7,47.93,1,25.4324953,25.4324953,25.4324953
16,43,951,6.6,47.95,2,33.03372679,33.03372679,33.03372679
16,46,988,6.5,40.82,3,39.60249858,39.60249858,39.60249858
16,48,1012,6.4,40.82,3,44.95165124,44.95165124,44.95165124
16,51,1025,6.3,35.15,4,49.0802823,49.0802823,49.0802823
16,52,1034,6.1,35.14,4,51.70790735,51.70790735,51.70790735
16,53,1035,6.0,31.6,5,52.92729443,52.92729443,52.92729443
16,53,1033,5.8,31.6,5,52.64576627,52.64576627,52.64576627
16,55,1021,5.6,31.83,5,50.9565973,50.9565973,50.9565973
16,178,421,5.1,31.84,4,34.53450074,34.53450074,34.53450074
16,159,417,4.8,34.46,4,31.15612566,31.15612566,31.15612566
16,149,317,3.9,39.74,3,24.86886759,24.86886759,24.86886759
16,122,288,3.1,50.87,2,19.7076211,19.7076211,19.7076211
16,73,452,2.8,50.87,1,16.98627915,16.98627915,16.98627915
16,56,0,2.6,55.0,0,5.25548114,5.25548114,5.25548114
16,24,0,2.8,59.19,0,2.25234906,2.25234906,2.25234906
16,0,0,3.1,60.16,-1,0.0,0.0,0.0
16,0,0,3.6,60.16,-1,0.0,0.0,0.0
16,0,0,4.1,60.35,-2,0.0,0.0,0.0
16,0,0,4.5,60.34,-2,0.0,0.0,0.0
16,0,0,5.0,55.2,-2,0.0,0.0,0.0
16,0,0,4.8,55.18,-2,0.0,0.0,0.0
16,0,0,4.6,51.21,-2,0.0,0.0,0.0
16,0,0,4.3,51.19,-2,0.0,0.0,0.0
16,0,0,4.1,48.23,-2,0.0,0.0,0.0
16,0,0,3.9,48.21,-2,0.0,0.0,0.0
16,0,0,3.7,44.71,-2,0.0,0.0,0.0
16,0,0,3.7,44.69,-2,0.0,0.0,0.0
16,0,0,3.7,42.42,-2,0.0,0.0,0.0
16,0,0,3.8,42.41,-2,0.0,0.0,0.0
17,0,0,3.9,43.62,-2,0.0,0.0,0.0
17,0,0,4.1,43.61,-2,0.0,0.0,0.0
17,0,0,4.3,46.78,-2,0.0,0.0,0.0
17,0,0,4.5,43.4,-2,0.0,0.0,0.0
17,0,0,4.7,45.76,-2,0.0,0.0,0.0
17,0,0,4.8,45.75,-1,0.0,0.0,0.0
17,0,0,5.0,47.17,-1,0.0,0.0,0.0
17,0,0,5.0,47.17,-1,0.0,0.0,0.0
17,0,0,5.1,47.95,-1,0.0,0.0,0.0
17,0,0,5.1,47.95,-1,0.0,0.0,0.0
17,0,0,5.1,48.81,-1,0.0,0.0,0.0
17,0,0,4.9,45.33,-1,0.0,0.0,0.0
17,0,0,4.8,47.05,-1,0.0,0.0,0.0
17,0,0,4.6,47.07,0,0.0,0.0,0.0
17,0,0,4.5,50.35,0,0.0,0.0,0.0
17,9,0,4.6,46.81,0,0.844630898,0.844630898,0.844630898
17,39,138,4.7,49.32,0,5.067785385,5.067785385,5.067785385
17,70,202,4.7,45.9,1,10.13545938,10.13545938,10.13545938
17,97,308,4.8,48.28,3,16.70437144,16.70437144,16.70437144
17,141,154,5.0,44.97,4,17.92415663,17.92415663,17.92415663
17,58,884,5.2,48.13,6,37.16130894,37.16130894,37.16130894
17,168,404,5.2,44.87,7,32.09350499,32.09350499,32.09350499
17,187,404,5.2,45.82,8,35.09602031,35.09602031,35.09602031
17,79,859,5.1,45.8,8,46.54445474,46.54445474,46.54445474
17,138,655,5.0,45.35,9,43.44726954,43.44726954,43.44726954
17,66,941,4.7,45.35,9,49.92213261,49.92213261,49.92213261
17,68,924,4.4,48.43,9,48.1391993,48.1391993,48.1391993
17,172,458,3.6,51.88,8,35.7528977,35.7528977,35.7528977
17,131,554,2.9,56.35,7,34.06415881,34.06415881,34.06415881
17,142,379,2.6,60.39,6,26.46335637,26.46335637,26.46335637
17,55,808,2.4,64.68,5,28.71587251,28.71587251,28.71587251
17,67,519,2.2,74.51,4,18.11184414,18.11184414,18.11184414
17,50,445,2.0,75.38,3,11.63675314,11.63675314,11.63675314
17,28,314,2.1,81.04,2,5.067673997,5.067673997,5.067673997
17,0,0,2.2,76.52,1,0.0,0.0,0.0
17,0,0,2.2,76.53,0,0.0,0.0,0.0
17,0,0,2.2,79.83,0,0.0,0.0,0.0
17,0,0,2.4,79.82,0,0.0,0.0,0.0
17,0,0,2.6,77.04,0,0.0,0.0,0.0
17,0,0,2.8,77.02,0,0.0,0.0,0.0
17,0,0,3.0,74.71,0,0.0,0.0,0.0
17,0,0,3.0,74.7,0,0.0,0.0,0.0
17,0,0,3.1,73.25,0,0.0,0.0,0.0
17,0,0,3.2,73.24,0,0.0,0.0,0.0
17,0,0,3.3,72.11,0,0.0,0.0,0.0
17,0,0,3.3,72.1,0,0.0,0.0,0.0
17,0,0,3.3,71.06,0,0.0,0.0,0.0
17,0,0,3.2,71.04,0,0.0,0.0,0.0
18,0,0,3.1,70.19,0,0.0,0.0,0.0
18,0,0,3.0,70.18,0,0.0,0.0,0.0
18,0,0,2.9,69.76,0,0.0,0.0,0.0
18,0,0,2.8,69.76,0,0.0,0.0,0.0
18,0,0,2.7,69.66,0,0.0,0.0,0.0
18,0,0,2.6,69.65,0,0.0,0.0,0.0
18,0,0,2.5,69.64,0,0.0,0.0,0.0
18,0,0,2.3,69.63,0,0.0,0.0,0.0
18,0,0,2.2,74.76,0,0.0,0.0,0.0
18,0,0,2.1,69.48,0,0.0,0.0,0.0
18,0,0,2.0,69.61,0,0.0,0.0,0.0
18,0,0,1.9,69.62,0,0.0,0.0,0.0
18,0,0,1.8,69.41,0,0.0,0.0,0.0
18,0,0,1.7,69.42,0,0.0,0.0,0.0
18,0,0,1.7,69.96,0,0.0,0.0,0.0
18,9,0,1.7,65.06,1,0.844621615,0.844621615,0.844621615
18,40,100,1.7,67.54,3,4.692239169,4.692239169,4.692239169
18,73,143,1.8,62.88,4,9.3843752,9.3843752,9.3843752
18,46,802,2.0,61.76,5,24.1175792,24.1175792,24.1175792
18,51,864,2.6,57.56,6,31.4369659,31.4369659,31.4369659
18,56,901,3.2,55.92,7,37.81778512,37.81778512,37.81778512
18,59,929,3.2,55.9,7,43.16670262,43.16670262,43.16670262
18,62,944,3.3,51.72,8,47.1074925,47.1074925,47.1074925
18,64,955,3.1,51.69,8,49.82884167,49.82884167,49.82884167
18,123,714,3.0,47.29,8,45.04302072,45.04302072,45.04302072
18,122,713,2.7,47.27,8,44.85534147,44.85534147,44.85534147
18,201,37,2.4,46.94,8,20.5508782,20.5508782,20.5508782
18,106,0,1.9,50.27,7,9.947109735,9.947109735,9.947109735
18,146,500,1.4,54.35,7,33.50111486,33.50111486,33.50111486
18,166,125,0.9,62.45,6,19.98827981,19.98827981,19.98827981
18,47,813,0.5,69.31,5,28.43434435,28.43434435,28.43434435
18,92,289,0.5,74.41,4,15.39037533,15.39037533,15.39037533
18,63,215,0.6,66.43,3,9.384478338,9.384478338,9.384478338
18,32,132,0.8,71.37,2,4.129215849,4.129215849,4.129215849
18,0,0,1.0,74.1,2,0.0,0.0,0.0
18,0,0,1.0,74.1,1,0.0,0.0,0.0
